id	title	canon	vol	no	current_layer	recommended_layer	recommended_layer_value	confidence	reason	current_note
X58n0998	華嚴一乘教義分齊章復古記	X	58	998	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X58n0999	五教章集成記	X	58	999	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于华严宗经疏、判教或法界观体系，归第7层宗派体系。
X59n1043	看命一掌金	X	59	1043	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1048	持咒仙人飛鉢儀軌	X	59	1048	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1052	成就夢想法	X	59	1052	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1054	多利心菩薩念誦法	X	59	1054	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1069	釋迦牟尼如來拔除苦惱現大神變飛空大鉢法	X	59	1069	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1073	金胎兩界師資相承	X	59	1073	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1074	胎金兩界血脈	X	59	1074	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1077	準提淨業	X	59	1077	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1078	準提心要	X	59	1078	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1079	持誦準提真言法要	X	59	1079	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于密教、藏传道次第或相关仪轨修法资料，归第7层宗派体系。
X59n1080	瑜伽集要施食儀軌	X	59	1080	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于密教、藏传道次第或相关仪轨修法资料，归第7层宗派体系。
X59n1081	修設瑜伽集要施食壇儀	X	59	1081	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于密教、藏传道次第或相关仪轨修法资料，归第7层宗派体系。
X59n1082	於密滲施食旨槩	X	59	1082	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于密教、藏传道次第或相关仪轨修法资料，归第7层宗派体系。
X59n1083	修習瑜伽集要施食壇儀	X	59	1083	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于密教、藏传道次第或相关仪轨修法资料，归第7层宗派体系。
X59n1084	瑜伽燄口註集纂要儀軌	X	59	1084	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于密教、藏传道次第或相关仪轨修法资料，归第7层宗派体系。
X59n1085	受菩薩戒儀	X	59	1085	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X59n1086	授菩薩戒儀	X	59	1086	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X59n1087	略授三歸五八戒並菩薩戒	X	59	1087	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X59n1088	受菩薩戒法	X	59	1088	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X59n1094	釋門歸敬儀護法記	X	59	1094	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1095	釋門歸敬儀通真記	X	59	1095	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1096	淨心誡觀法發真鈔	X	59	1096	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1097	釋門章服儀應法記	X	59	1097	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1098	衣鉢名義章	X	59	1098	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1099	新受戒比丘六念五觀法	X	59	1099	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X59n1100	道具賦	X	59	1100	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1102	佛制六物圖辯訛	X	59	1102	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1103	三衣顯正圖	X	59	1103	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1104	芝園遺編	X	59	1104	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1105	芝園集	X	59	1105	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1106	補續芝園集	X	59	1106	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X59n1107	律宗新學名句	X	59	1107	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X59n1108	律宗問答	X	59	1108	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X59n1109	終南家業	X	59	1109	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X60n1110	律宗會元	X	60	1110	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X60n1111	蓬折直辨	X	60	1111	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X60n1112	蓬折箴	X	60	1112	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X60n1113	律苑事規	X	60	1113	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X60n1114	毗尼日用錄	X	60	1114	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X60n1115	毗尼日用切要	X	60	1115	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X60n1116	毗尼日用切要香乳記	X	60	1116	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X60n1117	沙門日用	X	60	1117	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
X60n1118	沙彌律儀要略增註	X	60	1118	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X60n1119	沙彌律儀要略述義	X	60	1119	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X60n1120	沙彌律儀毗尼日用合參	X	60	1120	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X60n1121	沙彌十戒威儀錄要	X	60	1121	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X60n1122	沙彌尼律儀要略	X	60	1122	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X60n1123	在家律要廣集	X	60	1123	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X60n1124	律要後集	X	60	1124	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
X60n1125	律學發軔	X	60	1125	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于律宗、戒律注疏或戒法仪轨资料，归第7层宗派体系。
